SRR22868108_2.fastq.gz	3276263352
SRR22868109_1.fastq.gz	1800589838
SRR22868109_2.fastq.gz	1800229723
SRR22868110_1.fastq.gz	5078660830
SRR22868110_2.fastq.gz	5084179895
SRR22868111_1.fastq.gz	3309496547
SRR22868111_2.fastq.gz	3310221056
SRR22868112_1.fastq.gz	1671923443
SRR22868112_2.fastq.gz	1672200177
SRR22868113_1.fastq.gz	7519081574
SRR22868113_2.fastq.gz	7518885889
SRR22868114_1.fastq.gz	1717978086
SRR22868114_2.fastq.gz	1718123027
SRR22868115_1.fastq.gz	2098707200
SRR22868115_2.fastq.gz	2100688327
SRR22868116_1.fastq.gz	3500161958
SRR22868116_2.fastq.gz	3502089251
SRR22868117_1.fastq.gz	1831377372
SRR22868117_2.fastq.gz	1833737796
SRR22868118_1.fastq.gz	4062663454
SRR22868118_2.fastq.gz	4064566771
SRR22868119_1.fastq.gz	1809278959
SRR22868119_2.fastq.gz	1810901603
SRR22868120_1.fastq.gz	3685652179
SRR22868120_2.fastq.gz	3685621624
SRR22868121_1.fastq.gz	1674737484
SRR22868121_2.fastq.gz	1673533151
SRR22868122_1.fastq.gz	6535856516
SRR22868122_2.fastq.gz	6541993290
SRR22868123_1.fastq.gz	6621593656
SRR22868123_2.fastq.gz	6622208370
SRR22868124_1.fastq.gz	1852752496
SRR22868124_2.fastq.gz	1853096846
SRR22868125_1.fastq.gz	1761952985
SRR22868125_2.fastq.gz	1763173558
SRR22868126_1.fastq.gz	1747382515
SRR22868126_2.fastq.gz	1750171176
SRR22868127_1.fastq.gz	3780954717
SRR22868127_2.fastq.gz	3783307302
SRR22868128_1.fastq.gz	1670771847
SRR22868128_2.fastq.gz	1671156291
SRR22868129_1.fastq.gz	3547174937
SRR22868129_2.fastq.gz	3551160852
SRR22868130_1.fastq.gz	5468346125
SRR22868130_2.fastq.gz	5473418191
SRR22868131_1.fastq.gz	3165071629
SRR22868131_2.fastq.gz	3170320758
SRR22868132_1.fastq.gz	1795403508
SRR22868132_2.fastq.gz	1798052056
SRR22868133_1.fastq.gz	3754663773
SRR22868133_2.fastq.gz	3756855260
SRR22868134_1.fastq.gz	1604996873
SRR22868134_2.fastq.gz	1605437856
SRR22868135_1.fastq.gz	1806413639
SRR22868135_2.fastq.gz	1807603825
SRR22868136_1.fastq.gz	3256770935
SRR22868136_2.fastq.gz	3260956680
SRR22868137_1.fastq.gz	1693163062
SRR22868137_2.fastq.gz	1695088689
SRR22868138_1.fastq.gz	2139117902
SRR22868138_2.fastq.gz	2141327862
SRR22868139_1.fastq.gz	3595752753
SRR22868139_2.fastq.gz	3598962884
SRR22868140_1.fastq.gz	2042011190
SRR22868140_2.fastq.gz	2044110208
SRR22868141_1.fastq.gz	6392244746
SRR22868141_2.fastq.gz	6394759607
SRR22868142_1.fastq.gz	2099038997
SRR22868142_2.fastq.gz	2101443998
SRR22868143_1.fastq.gz	3411053709
SRR22868143_2.fastq.gz	3414025286
SRR22868144_1.fastq.gz	1755629198
SRR22868144_2.fastq.gz	1757154845
SRR22868145_1.fastq.gz	1818811054
SRR22868145_2.fastq.gz	1821396152
SRR22868146_1.fastq.gz	3971322664
SRR22868146_2.fastq.gz	3974627778
SRR22868147_1.fastq.gz	5459329777
SRR22868147_2.fastq.gz	5462746674
SRR22868148_1.fastq.gz	1788424685
SRR22868148_2.fastq.gz	1791096577
SRR22868149_1.fastq.gz	3880762440
SRR22868149_2.fastq.gz	3883355672
SRR22868150_1.fastq.gz	3241488714
SRR22868150_2.fastq.gz	3245077537
SRR22868151_1.fastq.gz	1627154777
SRR22868151_2.fastq.gz	1626813065
SRR22868152_1.fastq.gz	1830500335
SRR22868152_2.fastq.gz	1832468113
SRR22868153_1.fastq.gz	3326201185
SRR22868153_2.fastq.gz	3327840890
SRR22868154_1.fastq.gz	1610499725
SRR22868154_2.fastq.gz	1611151704
SRR22868155_1.fastq.gz	3514507478
SRR22868155_2.fastq.gz	3518572823
SRR22868156_1.fastq.gz	3719239676
SRR22868156_2.fastq.gz	3722517782
SRR22868157_1.fastq.gz	1972650765
SRR22868157_2.fastq.gz	1974534286
SRR22868158_1.fastq.gz	4043914065
SRR22868158_2.fastq.gz	4045092954
SRR22868159_1.fastq.gz	1754164748
SRR22868159_2.fastq.gz	1754909011
SRR22868160_1.fastq.gz	4531922470
SRR22868160_2.fastq.gz	4536457801
SRR22868161_1.fastq.gz	1778304735
SRR22868161_2.fastq.gz	1779610298
SRR22868162_1.fastq.gz	1929524765
SRR22868162_2.fastq.gz	1930895746
SRR22868163_1.fastq.gz	6473426137
SRR22868163_2.fastq.gz	6478158508
SRR22868164_1.fastq.gz	1700192422
SRR22868164_2.fastq.gz	1700494002
SRR22868165_1.fastq.gz	3367044323
SRR22868165_2.fastq.gz	3369493305
SRR22868166_1.fastq.gz	1792525604
SRR22868166_2.fastq.gz	1794754892
SRR22868167_1.fastq.gz	4065091637
SRR22868167_2.fastq.gz	4070100893
SRR22868168_1.fastq.gz	5608980421
SRR22868168_2.fastq.gz	5611983502
SRR22868169_1.fastq.gz	1739010261
SRR22868169_2.fastq.gz	1740720437
SRR22868170_1.fastq.gz	1677315217
SRR22868170_2.fastq.gz	1678253970
SRR22868171_1.fastq.gz	3200843815
SRR22868171_2.fastq.gz	3200978274
SRR22868172_1.fastq.gz	6046500121
SRR22868172_2.fastq.gz	6048217920
SRR22868173_1.fastq.gz	3346201603
SRR22868173_2.fastq.gz	3348584734
SRR22868174_1.fastq.gz	1745982557
SRR22868174_2.fastq.gz	1747067341
SRR22868175_1.fastq.gz	6033260627
SRR22868175_2.fastq.gz	6036258700
SRR22868176_1.fastq.gz	2139638680
SRR22868176_2.fastq.gz	2143514883
SRR22868177_1.fastq.gz	1775461383
SRR22868177_2.fastq.gz	1776128710
SRR22868178_1.fastq.gz	5686581822
SRR22868178_2.fastq.gz	5692474770
SRR22868179_1.fastq.gz	2158833992
SRR22868179_2.fastq.gz	2160810410
SRR22868180_1.fastq.gz	6653782405
SRR22868180_2.fastq.gz	6660288815
